DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2011,4.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2012,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2013,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2014,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2015,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2016,6.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2017,5.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2018,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2019,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2020,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2021,6.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,AT,2022,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2011,7.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2012,7.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2013,8.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2014,8.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2015,8.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2016,7.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2017,7.2,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2018,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2019,5.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2020,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2021,6.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BE,2022,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2011,12.3,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2012,13.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2013,13.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2014,12.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2015,10.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2016,8.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2017,7.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2018,6.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2019,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2020,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2021,5.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,BG,2022,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2011,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2012,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2013,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2014,4.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2015,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2016,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2017,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2018,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2019,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2020,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2021,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CH,2022,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2011,7.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2012,11.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2013,15.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2014,16.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2015,15,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2016,13,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2017,11.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2018,8.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2019,7.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2020,7.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2021,7.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CY,2022,6.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2011,6.7,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2012,7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2013,7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2014,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2015,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2016,4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2017,2.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2018,2.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2019,2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2020,2.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2021,2.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,CZ,2022,2.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,DE,2011,5.5,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,DE,2012,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_ACT,T,DE,2013,5,
